business_id,score,date,type,new_date,year
1231,85,20161117,routine,2016-11-17,2016
1231,88,20160420,routine,2016-04-20,2016
1232,98,20160523,routine,2016-05-23,2016
1232,80,20170407,routine,2017-04-07,2017
1232,94,20171023,routine,2017-10-23,2017
1232,96,20150226,routine,2015-02-26,2015
1241,90,20171018,routine,2017-10-18,2017
1241,92,20161220,routine,2016-12-20,2016
1241,90,20160523,routine,2016-05-23,2016
1243,87,20171012,routine,2017-10-12,2017
1243,91,20150728,routine,2015-07-28,2015
1243,94,20160518,routine,2016-05-18,2016
1249,73,20150224,routine,2015-02-24,2015
1249,83,20160216,routine,2016-02-16,2016
1249,78,20160926,routine,2016-09-26,2016
1249,78,20171002,routine,2017-10-02,2017
1259,92,20150424,routine,2015-04-24,2015
1261,89,20151229,routine,2015-12-29,2015
1261,90,20150610,routine,2015-06-10,2015
1261,90,20151215,routine,2015-12-15,2015
1261,88,20171201,routine,2017-12-01,2017
1261,91,20150611,routine,2015-06-11,2015
1262,90,20171215,routine,2017-12-15,2017
1262,88,20150805,routine,2015-08-05,2015
1263,96,20150805,routine,2015-08-05,2015
1263,94,20171201,routine,2017-12-01,2017
1265,98,20160603,routine,2016-06-03,2016
1265,100,20170630,routine,2017-06-30,2017
1269,100,20160916,routine,2016-09-16,2016
1269,98,20171017,routine,2017-10-17,2017
1274,81,20150507,routine,2015-05-07,2015
1274,83,20170809,routine,2017-08-09,2017
1274,82,20150924,routine,2015-09-24,2015
1289,79,20150923,routine,2015-09-23,2015
1289,85,20170822,routine,2017-08-22,2017
1289,94,20161206,routine,2016-12-06,2016
1289,88,20150323,routine,2015-03-23,2015
1294,93,20150609,routine,2015-06-09,2015
1294,93,20160727,routine,2016-07-27,2016
1294,93,20170106,routine,2017-01-06,2017
1294,89,20171205,routine,2017-12-05,2017
1296,83,20170926,routine,2017-09-26,2017
1296,88,20160927,routine,2016-09-27,2016
1296,80,20160209,routine,2016-02-09,2016
1300,74,20171005,routine,2017-10-05,2017
1300,65,20160927,routine,2016-09-27,2016
1300,82,20150915,routine,2015-09-15,2015
1318,81,20160712,routine,2016-07-12,2016
1318,80,20170725,routine,2017-07-25,2017
1318,88,20160108,routine,2016-01-08,2016
1322,89,20160825,routine,2016-08-25,2016
1322,94,20171128,routine,2017-11-28,2017
1323,94,20171127,routine,2017-11-27,2017
1323,94,20170531,routine,2017-05-31,2017
1332,87,20171016,routine,2017-10-16,2017
1332,86,20160427,routine,2016-04-27,2016
1337,85,20171030,routine,2017-10-30,2017
1337,88,20161103,routine,2016-11-03,2016
1337,88,20160107,routine,2016-01-07,2016
1337,81,20160823,routine,2016-08-23,2016
1339,96,20150306,routine,2015-03-06,2015
1339,80,20170822,routine,2017-08-22,2017
1339,90,20160414,routine,2016-04-14,2016
1339,90,20161221,routine,2016-12-21,2016
1341,90,20150625,routine,2015-06-25,2015
1341,100,20160826,routine,2016-08-26,2016
1341,100,20170901,routine,2017-09-01,2017
1344,94,20170925,routine,2017-09-25,2017
1344,100,20160609,routine,2016-06-09,2016
1345,79,20160722,routine,2016-07-22,2016
1345,81,20170928,routine,2017-09-28,2017
1345,79,20150623,routine,2015-06-23,2015
1347,78,20150410,routine,2015-04-10,2015
1347,85,20151014,routine,2015-10-14,2015
1347,92,20171201,routine,2017-12-01,2017
1350,77,20160518,routine,2016-05-18,2016
1350,80,20170105,routine,2017-01-05,2017
1350,80,20170118,routine,2017-01-18,2017
1351,96,20150302,routine,2015-03-02,2015
1351,96,20160629,routine,2016-06-29,2016
1352,86,20170726,routine,2017-07-26,2017
1352,86,20161129,routine,2016-11-29,2016
1352,89,20151007,routine,2015-10-07,2015
1352,79,20150521,routine,2015-05-21,2015
1354,92,20160928,routine,2016-09-28,2016
1354,96,20150528,routine,2015-05-28,2015
1358,90,20171010,routine,2017-10-10,2017
1358,83,20150423,routine,2015-04-23,2015
1359,100,20161025,routine,2016-10-25,2016
1359,100,20150724,routine,2015-07-24,2015
1362,94,20151030,routine,2015-10-30,2015
1362,84,20160720,routine,2016-07-20,2016
1362,87,20170511,routine,2017-05-11,2017
1366,87,20150528,routine,2015-05-28,2015
1366,90,20160602,routine,2016-06-02,2016
1366,74,20170725,routine,2017-07-25,2017
1368,98,20150225,routine,2015-02-25,2015
1368,91,20160425,routine,2016-04-25,2016
1368,98,20170227,routine,2017-02-27,2017
1381,92,20170822,routine,2017-08-22,2017
1381,85,20161128,routine,2016-11-28,2016
1381,73,20160330,routine,2016-03-30,2016
1381,90,20150210,routine,2015-02-10,2015
1389,78,20161026,routine,2016-10-26,2016
1389,87,20171011,routine,2017-10-11,2017
1396,85,20171130,routine,2017-11-30,2017
1396,94,20160614,routine,2016-06-14,2016
1398,96,20160609,routine,2016-06-09,2016
1399,100,20150520,routine,2015-05-20,2015
1399,96,20171025,routine,2017-10-25,2017
1399,98,20160503,routine,2016-05-03,2016
1399,98,20161103,routine,2016-11-03,2016
1409,96,20171108,routine,2017-11-08,2017
1409,96,20161209,routine,2016-12-09,2016
1413,100,20150710,routine,2015-07-10,2015
1413,100,20160419,routine,2016-04-19,2016
1426,67,20160509,routine,2016-05-09,2016
1426,70,20161026,routine,2016-10-26,2016
1426,71,20171129,routine,2017-11-29,2017
1427,85,20160919,routine,2016-09-19,2016
1434,91,20160307,routine,2016-03-07,2016
1434,96,20161205,routine,2016-12-05,2016
1434,94,20150709,routine,2015-07-09,2015
1434,92,20171201,routine,2017-12-01,2017
1438,87,20160404,routine,2016-04-04,2016
1438,94,20171213,routine,2017-12-13,2017
1438,92,20170608,routine,2017-06-08,2017
1438,90,20161004,routine,2016-10-04,2016
1442,85,20160301,routine,2016-03-01,2016
1442,94,20170123,routine,2017-01-23,2017
1444,96,20160408,routine,2016-04-08,2016
1444,100,20170728,routine,2017-07-28,2017
1444,100,20180119,routine,2018-01-19,2018
1444,100,20161014,routine,2016-10-14,2016
1452,89,20171205,routine,2017-12-05,2017
1452,87,20170109,routine,2017-01-09,2017
1454,100,20170215,routine,2017-02-15,2017
1454,94,20160616,routine,2016-06-16,2016
1465,87,20170802,routine,2017-08-02,2017
1465,94,20160531,routine,2016-05-31,2016
1465,87,20150528,routine,2015-05-28,2015
1465,94,20150304,routine,2015-03-04,2015
1466,98,20160815,routine,2016-08-15,2016
1466,100,20180119,routine,2018-01-19,2018
1469,100,20150414,routine,2015-04-14,2015
1469,100,20160502,routine,2016-05-02,2016
1469,98,20171020,routine,2017-10-20,2017
1469,98,20161128,routine,2016-11-28,2016
1482,74,20170208,routine,2017-02-08,2017
1482,90,20160309,routine,2016-03-09,2016
1486,98,20170913,routine,2017-09-13,2017
1487,92,20150129,routine,2015-01-29,2015
1487,96,20161221,routine,2016-12-21,2016
1487,83,20151016,routine,2015-10-16,2015
1493,98,20150203,routine,2015-02-03,2015
1493,92,20160331,routine,2016-03-31,2016
1493,100,20170809,routine,2017-08-09,2017
1496,91,20170616,routine,2017-06-16,2017
1505,96,20171017,routine,2017-10-17,2017
1505,100,20160822,routine,2016-08-22,2016
1505,96,20151005,routine,2015-10-05,2015
1508,93,20170814,routine,2017-08-14,2017
1508,88,20160601,routine,2016-06-01,2016
1508,84,20150813,routine,2015-08-13,2015
1509,90,20161109,routine,2016-11-09,2016
1515,92,20160410,routine,2016-04-10,2016
1515,93,20161011,routine,2016-10-11,2016
1515,100,20170919,routine,2017-09-19,2017
1515,100,20150830,routine,2015-08-30,2015
1515,100,20160814,routine,2016-08-14,2016
1516,86,20170919,routine,2017-09-19,2017
1516,100,20160814,routine,2016-08-14,2016
1516,94,20160410,routine,2016-04-10,2016
1516,91,20150914,routine,2015-09-14,2015
1516,91,20150830,routine,2015-08-30,2015
1516,92,20150419,routine,2015-04-19,2015
1516,90,20161011,routine,2016-10-11,2016
1517,94,20170424,routine,2017-04-24,2017
1517,100,20150419,routine,2015-04-19,2015
1517,90,20160410,routine,2016-04-10,2016
1517,94,20161011,routine,2016-10-11,2016
1517,77,20170919,routine,2017-09-19,2017
1517,93,20150830,routine,2015-08-30,2015
1517,100,20160814,routine,2016-08-14,2016
1520,100,20171108,routine,2017-11-08,2017
1520,100,20170118,routine,2017-01-18,2017
1520,100,20150730,routine,2015-07-30,2015
1526,64,20150624,routine,2015-06-24,2015
1526,80,20160719,routine,2016-07-19,2016
1526,85,20170504,routine,2017-05-04,2017
1527,86,20150202,routine,2015-02-02,2015
1527,84,20170815,routine,2017-08-15,2017
1529,98,20170518,routine,2017-05-18,2017
1529,98,20180109,routine,2018-01-09,2018
1529,94,20150311,routine,2015-03-11,2015
1532,94,20150323,routine,2015-03-23,2015
1532,91,20160524,routine,2016-05-24,2016
1532,96,20170606,routine,2017-06-06,2017
1534,88,20161122,routine,2016-11-22,2016
1534,96,20150527,routine,2015-05-27,2015
1542,83,20170705,routine,2017-07-05,2017
1544,100,20161005,routine,2016-10-05,2016
1544,98,20171101,routine,2017-11-01,2017
1544,98,20160311,routine,2016-03-11,2016
1549,89,20170912,routine,2017-09-12,2017
1549,92,20161031,routine,2016-10-31,2016
1549,83,20160205,routine,2016-02-05,2016
1549,100,20150129,routine,2015-01-29,2015
1555,100,20160311,routine,2016-03-11,2016
1555,100,20150209,routine,2015-02-09,2015
1555,92,20170626,routine,2017-06-26,2017
1564,100,20150408,routine,2015-04-08,2015
1564,100,20170822,routine,2017-08-22,2017
1564,98,20160819,routine,2016-08-19,2016
1565,79,20160826,routine,2016-08-26,2016
1565,94,20170307,routine,2017-03-07,2017
1565,89,20150713,routine,2015-07-13,2015
1566,86,20150309,routine,2015-03-09,2015
1566,80,20160301,routine,2016-03-01,2016
1566,85,20160705,routine,2016-07-05,2016
1566,79,20170918,routine,2017-09-18,2017
1567,87,20160419,routine,2016-04-19,2016
1568,92,20170208,routine,2017-02-08,2017
1568,88,20160205,routine,2016-02-05,2016
1568,85,20150126,routine,2015-01-26,2015
1571,86,20170214,routine,2017-02-14,2017
1571,85,20160413,routine,2016-04-13,2016
1579,94,20150408,routine,2015-04-08,2015
1579,88,20160615,routine,2016-06-15,2016
1579,90,20170113,routine,2017-01-13,2017
1579,92,20171211,routine,2017-12-11,2017
1582,83,20160426,routine,2016-04-26,2016
1582,79,20171128,routine,2017-11-28,2017
1584,86,20160818,routine,2016-08-18,2016
1584,77,20170824,routine,2017-08-24,2017
1584,83,20150325,routine,2015-03-25,2015
1594,86,20150623,routine,2015-06-23,2015
1594,73,20171113,routine,2017-11-13,2017
1594,76,20160921,routine,2016-09-21,2016
1595,92,20150617,routine,2015-06-17,2015
1595,92,20171214,routine,2017-12-14,2017
1595,94,20160720,routine,2016-07-20,2016
1596,96,20171201,routine,2017-12-01,2017
1596,81,20150407,routine,2015-04-07,2015
1596,88,20151019,routine,2015-10-19,2015
1598,85,20171027,routine,2017-10-27,2017
1598,90,20160505,routine,2016-05-05,2016
1598,80,20170417,routine,2017-04-17,2017
1598,100,20150225,routine,2015-02-25,2015
1607,92,20151109,routine,2015-11-09,2015
1607,88,20160912,routine,2016-09-12,2016
1608,92,20160622,routine,2016-06-22,2016
1608,94,20161209,routine,2016-12-09,2016
1608,92,20171102,routine,2017-11-02,2017
1609,72,20170705,routine,2017-07-05,2017
1609,83,20160328,routine,2016-03-28,2016
1609,85,20150309,routine,2015-03-09,2015
1613,98,20150522,routine,2015-05-22,2015
1613,85,20170808,routine,2017-08-08,2017
1614,100,20150824,routine,2015-08-24,2015
1614,94,20171107,routine,2017-11-07,2017
1614,100,20161209,routine,2016-12-09,2016
1615,98,20160504,routine,2016-05-04,2016
1615,96,20170710,routine,2017-07-10,2017
1617,69,20170118,routine,2017-01-18,2017
1617,77,20160601,routine,2016-06-01,2016
1619,92,20170825,routine,2017-08-25,2017
1619,94,20160628,routine,2016-06-28,2016
1626,94,20150706,routine,2015-07-06,2015
1626,92,20161003,routine,2016-10-03,2016
1631,83,20160226,routine,2016-02-26,2016
1631,77,20170726,routine,2017-07-26,2017
1631,77,20160906,routine,2016-09-06,2016
1632,96,20170830,routine,2017-08-30,2017
1632,92,20160810,routine,2016-08-10,2016
1632,92,20160223,routine,2016-02-23,2016
1632,98,20150821,routine,2015-08-21,2015
1632,94,20170314,routine,2017-03-14,2017
1635,94,20150820,routine,2015-08-20,2015
1635,91,20171215,routine,2017-12-15,2017
1641,84,20160812,routine,2016-08-12,2016
1641,85,20160212,routine,2016-02-12,2016
1641,77,20170627,routine,2017-06-27,2017
1649,88,20171129,routine,2017-11-29,2017
1649,100,20150327,routine,2015-03-27,2015
1649,98,20161206,routine,2016-12-06,2016
1652,100,20170627,routine,2017-06-27,2017
1652,96,20150630,routine,2015-06-30,2015
1664,96,20171108,routine,2017-11-08,2017
1664,90,20161220,routine,2016-12-20,2016
1664,96,20160617,routine,2016-06-17,2016
1664,100,20150723,routine,2015-07-23,2015
1668,98,20170808,routine,2017-08-08,2017
1668,98,20150401,routine,2015-04-01,2015
1671,86,20150330,routine,2015-03-30,2015
1671,89,20151103,routine,2015-11-03,2015
1671,87,20170206,routine,2017-02-06,2017
1672,94,20170310,routine,2017-03-10,2017
1672,86,20171004,routine,2017-10-04,2017
1673,79,20170608,routine,2017-06-08,2017
1674,82,20160429,routine,2016-04-29,2016
1674,96,20180108,routine,2018-01-08,2018
1674,90,20170628,routine,2017-06-28,2017
1674,87,20161021,routine,2016-10-21,2016
1674,100,20150701,routine,2015-07-01,2015
1677,88,20170105,routine,2017-01-05,2017
1685,90,20171127,routine,2017-11-27,2017
1685,76,20161019,routine,2016-10-19,2016
1685,88,20160419,routine,2016-04-19,2016
1687,92,20150401,routine,2015-04-01,2015
1687,96,20160525,routine,2016-05-25,2016
1687,96,20170920,routine,2017-09-20,2017
1692,82,20160809,routine,2016-08-09,2016
1692,81,20170913,routine,2017-09-13,2017
1699,100,20150430,routine,2015-04-30,2015
1699,96,20171108,routine,2017-11-08,2017
1700,89,20161116,routine,2016-11-16,2016
1702,73,20171130,routine,2017-11-30,2017
1702,74,20150728,routine,2015-07-28,2015
1703,92,20161128,routine,2016-11-28,2016
1703,90,20160502,routine,2016-05-02,2016
1710,90,20170221,routine,2017-02-21,2017
1710,88,20150225,routine,2015-02-25,2015
1710,88,20160407,routine,2016-04-07,2016
1712,90,20151103,routine,2015-11-03,2015
1712,96,20170112,routine,2017-01-12,2017
1724,86,20160309,routine,2016-03-09,2016
1724,83,20161026,routine,2016-10-26,2016
1726,100,20150723,routine,2015-07-23,2015
1726,91,20160728,routine,2016-07-28,2016
1726,92,20170314,routine,2017-03-14,2017
1727,87,20170315,routine,2017-03-15,2017
1727,88,20160715,routine,2016-07-15,2016
1727,91,20171117,routine,2017-11-17,2017
1727,90,20160201,routine,2016-02-01,2016
1734,82,20160311,routine,2016-03-11,2016
1734,81,20170616,routine,2017-06-16,2017
1734,87,20171120,routine,2017-11-20,2017
1734,86,20150406,routine,2015-04-06,2015
1741,92,20160520,routine,2016-05-20,2016
1741,90,20170412,routine,2017-04-12,2017
1741,84,20150223,routine,2015-02-23,2015
1742,83,20170214,routine,2017-02-14,2017
1742,86,20150630,routine,2015-06-30,2015
1753,72,20170719,routine,2017-07-19,2017
1753,88,20160607,routine,2016-06-07,2016
1754,88,20171024,routine,2017-10-24,2017
1754,84,20150504,routine,2015-05-04,2015
1754,86,20161202,routine,2016-12-02,2016
1754,78,20160624,routine,2016-06-24,2016
1757,77,20151222,routine,2015-12-22,2015
1757,76,20160204,routine,2016-02-04,2016
1757,79,20160804,routine,2016-08-04,2016
1757,86,20170928,routine,2017-09-28,2017
1764,94,20170216,routine,2017-02-16,2017
1764,93,20160531,routine,2016-05-31,2016
1768,94,20180117,routine,2018-01-17,2018
1768,83,20151120,routine,2015-11-20,2015
1768,87,20160705,routine,2016-07-05,2016
1768,88,20170719,routine,2017-07-19,2017
1777,81,20150330,routine,2015-03-30,2015
1778,94,20160906,routine,2016-09-06,2016
1778,94,20171213,routine,2017-12-13,2017
1784,90,20171107,routine,2017-11-07,2017
1784,100,20170512,routine,2017-05-12,2017
1788,87,20150909,routine,2015-09-09,2015
1788,81,20150126,routine,2015-01-26,2015
1788,87,20170124,routine,2017-01-24,2017
1791,86,20170126,routine,2017-01-26,2017
1791,86,20160512,routine,2016-05-12,2016
1792,98,20171106,routine,2017-11-06,2017
1792,96,20151106,routine,2015-11-06,2015
1792,90,20170419,routine,2017-04-19,2017
1792,90,20160603,routine,2016-06-03,2016
1796,80,20171114,routine,2017-11-14,2017
1796,82,20150721,routine,2015-07-21,2015
1796,81,20161005,routine,2016-10-05,2016
1797,86,20170105,routine,2017-01-05,2017
1797,85,20171010,routine,2017-10-10,2017
1797,90,20160705,routine,2016-07-05,2016
1797,70,20150422,routine,2015-04-22,2015
1797,85,20160113,routine,2016-01-13,2016
1798,98,20171004,routine,2017-10-04,2017
1798,98,20160818,routine,2016-08-18,2016
1800,92,20151007,routine,2015-10-07,2015
1800,84,20171207,routine,2017-12-07,2017
1800,82,20160809,routine,2016-08-09,2016
1810,90,20151124,routine,2015-11-24,2015
1811,92,20171219,routine,2017-12-19,2017
1811,96,20170705,routine,2017-07-05,2017
1811,98,20160614,routine,2016-06-14,2016
1811,96,20151210,routine,2015-12-10,2015
1811,94,20161207,routine,2016-12-07,2016
1813,100,20150227,routine,2015-02-27,2015
1813,85,20160727,routine,2016-07-27,2016
1813,90,20170725,routine,2017-07-25,2017
1815,75,20160729,routine,2016-07-29,2016
1815,96,20171107,routine,2017-11-07,2017
1823,90,20150619,routine,2015-06-19,2015
1823,90,20160901,routine,2016-09-01,2016
1823,90,20150625,routine,2015-06-25,2015
1829,92,20160516,routine,2016-05-16,2016
1829,82,20170926,routine,2017-09-26,2017
1830,84,20150423,routine,2015-04-23,2015
1830,86,20160425,routine,2016-04-25,2016
1830,80,20170620,routine,2017-06-20,2017
1831,87,20170913,routine,2017-09-13,2017
1831,91,20160826,routine,2016-08-26,2016
1832,90,20170530,routine,2017-05-30,2017
1832,78,20150819,routine,2015-08-19,2015
1833,75,20170605,routine,2017-06-05,2017
1833,78,20160413,routine,2016-04-13,2016
1833,68,20150128,routine,2015-01-28,2015
1837,85,20160722,routine,2016-07-22,2016
1837,77,20170913,routine,2017-09-13,2017
1843,78,20171114,routine,2017-11-14,2017
1843,75,20160823,routine,2016-08-23,2016
1843,57,20160216,routine,2016-02-16,2016
1844,92,20160520,routine,2016-05-20,2016
1850,92,20171106,routine,2017-11-06,2017
1850,73,20150803,routine,2015-08-03,2015
1850,80,20160822,routine,2016-08-22,2016
1852,92,20160523,routine,2016-05-23,2016
1852,86,20171026,routine,2017-10-26,2017
1852,88,20170106,routine,2017-01-06,2017
1854,100,20151124,routine,2015-11-24,2015
1854,87,20180110,routine,2018-01-10,2018
1854,90,20161229,routine,2016-12-29,2016
1856,85,20160829,routine,2016-08-29,2016
1856,81,20170623,routine,2017-06-23,2017
1856,83,20150729,routine,2015-07-29,2015
1865,98,20170809,routine,2017-08-09,2017
1865,91,20160804,routine,2016-08-04,2016
1865,96,20150406,routine,2015-04-06,2015
1865,96,20160310,routine,2016-03-10,2016
1866,94,20170110,routine,2017-01-10,2017
1866,92,20151120,routine,2015-11-20,2015
1866,94,20180112,routine,2018-01-12,2018
1867,90,20170626,routine,2017-06-26,2017
1867,94,20160412,routine,2016-04-12,2016
1870,74,20170913,routine,2017-09-13,2017
1870,80,20160707,routine,2016-07-07,2016
1880,84,20160325,routine,2016-03-25,2016
1882,100,20150427,routine,2015-04-27,2015
1882,89,20170426,routine,2017-04-26,2017
1882,89,20160422,routine,2016-04-22,2016
1894,94,20160518,routine,2016-05-18,2016
1894,90,20170314,routine,2017-03-14,2017
1896,90,20160830,routine,2016-08-30,2016
1896,85,20150819,routine,2015-08-19,2015
1903,90,20170314,routine,2017-03-14,2017
1903,86,20160308,routine,2016-03-08,2016
1912,80,20160829,routine,2016-08-29,2016
1912,86,20160222,routine,2016-02-22,2016
